,user_id,place_id,quote_id,coordinates,text,created_at,favorite_count,retweet_count,quote_count,reply_count
1312054744555413505,113484863,9a4c08eb78a19c54,,,COVID19 is the only thing Trump has ever acquired in life by actually earning it,Fri Oct 02 15:40:02 +0000 2020,119191,22286,0,0
1287749041430945792,1181015154147958784,e4a0d228eb6be76b,,,We can’t prevent millionaire athletes from getting COVID. Imaging sticking 30 kindergarteners in a classroom in a few weeks.,Mon Jul 27 13:57:51 +0000 2020,118635,29293,0,0
1360062822194020354,270132611,e4a0d228eb6be76b,,,"Biden has purchased enough vaccines to inoculate all Americans.

Trump has purchased enough GOP Senators to inoculate himself.",Fri Feb 12 03:07:00 +0000 2021,100437,19667,0,0
1366148434886070281,270132611,e4a0d228eb6be76b,,,"Trump just called it the China virus again.

Someone called me a Chinese b— yesterday while I was out jogging. I’m used to it now. But I shouldn’t have to be

Not asking for sympathy, but humanity",Sun Feb 28 22:09:03 +0000 2021,77703,9035,0,0
1331411791302299649,270132611,e4a0d228eb6be76b,,,"The stock market hit 30,000 today because we’re getting a new president

COVID-19 deaths hit 260,000 today because we never had one",Wed Nov 25 01:38:02 +0000 2020,69547,8636,0,0
1352350723573481476,270132611,e4a0d228eb6be76b,,,"Hey, if we women can wear bras and high heels all our lives, you can wear masks for just 100 days

Woman up, folks!",Thu Jan 21 20:21:52 +0000 2021,50523,7269,0,0
1350509312347688961,270132611,e4a0d228eb6be76b,,,"GOP: let’s carry heavy assault rifles and weapons of war to protect ourselves and others!

Also GOP: but wearing a simple mask to protect ourselves and others is asking too much! 😭",Sat Jan 16 18:24:45 +0000 2021,49689,9634,0,0
1280862251960991744,288277167,dea1eac2d7ef8878,1280853299600789505,,"Germany had 390 new coronavirus cases on Tuesday. The US had 50,940.",Wed Jul 08 13:52:12 +0000 2020,36514,11521,0,0
1349780364743598082,270132611,e4a0d228eb6be76b,,,"Jared and Ivanka made the Secret Service (taxpayers) pay $3000 a month just to rent a separate bathroom from a neighbor

But Americans don’t deserve $2000 to weather the pandemic, which was largely due to Jared’s bungling

Make that make sense",Thu Jan 14 18:08:11 +0000 2021,32212,8776,0,0
1356386344264749058,270132611,e4a0d228eb6be76b,,,"Literally no one cares if we use budget reconciliation (simple majority) to pass Covid relief

Folks just want relief!

You know what’s really rich? The GOP used reconciliation to pass a $2.3 trillion tax cut for billionaires in 2017",Mon Feb 01 23:37:59 +0000 2021,27483,7395,0,0
1365088829066117126,270132611,e4a0d228eb6be76b,,,"Biden aced 50 million vaccines

Kushner misplaced 20 million vaccines",Thu Feb 25 23:58:33 +0000 2021,26240,5034,0,0
1314953231697616897,15160622,1bcca4fea94a9c6e,,,"My father-in-law has never voted for  a democrat. That changes in 2020. He’s voting for Biden/Harris because he cares about his grandchildren’s future. Oh and because, “Trump is a 🤬idiot.” #BidenWillCrushCovid",Sat Oct 10 15:37:35 +0000 2020,24762,3493,0,0
1365494217607372800,270132611,e4a0d228eb6be76b,,,"Dems are working late into the night to spread Covid relief

CPAC is partying late into the night to spread Covid",Sat Feb 27 02:49:25 +0000 2021,20580,4225,0,0
1312919692772864006,50317463,dea1eac2d7ef8878,1312916272556908544,,"So as you got into your limo, sick with #COVID19, just to drive around the block, what exactly did you learn again? #DangerouslyDumb @ProjectLincoln",Mon Oct 05 00:57:02 +0000 2020,18152,5410,0,0
1332780706720788481,833833591914295296,d180df6c736539e4,,,💔We just received word that my nephew has died of COVID. He was 53. His wife died 3 years ago of breast cancer. He leaves a 26 year old son. We are heartbroken.,Sat Nov 28 20:17:37 +0000 2020,17768,1073,0,0
1351239931641933825,270132611,e4a0d228eb6be76b,,,"MAGA logic

God will protect me from Covid so I don’t have to wear a mask or worry about super-spreader events. And who cares if I infect other people?

God is mysteriously absent otherwise, because I need an assault rifle and other weapons of war to protect my life",Mon Jan 18 18:47:59 +0000 2021,16108,3415,0,0
1361740500420734980,270132611,e4a0d228eb6be76b,,,"Biden’s approval rating: 57%

Number of American patriots in the Senate: 57

Number of judicial vacancies for Biden to fill: 57

Amount by which the vaccine supply has increased under Biden: 57%",Tue Feb 16 18:13:29 +0000 2021,16054,2207,0,0
1252021309485338628,50317463,dea1eac2d7ef8878,,,So Trump tells us that showing clips of people praising him is his way of sending up a tribute to the men and women fighting the virus. He’s “giving them credit”. Ok folks. I’m done. Ya’ll can handle the rest of this ish.,Sun Apr 19 23:48:36 +0000 2020,15451,2424,0,0
1365033611267874816,270132611,e4a0d228eb6be76b,,,"For the 2nd straight day, Marjorie Taylor Greene called a floor vote and wasted an hour of everyone’s time. All Members are required to be there

It’s not like Congress has better things to do. I don’t know, like passing COVID relief!",Thu Feb 25 20:19:08 +0000 2021,12894,1824,0,0
1365730119092953090,270132611,e4a0d228eb6be76b,,,"Comprehensive list of Republicans who voted for the #CovidReliefBill and $1400 stimulus checks:

.",Sat Feb 27 18:26:49 +0000 2021,10940,1932,0,0
